StudentID,StudentName,Grade,IncomeQuintile,StudentLoan,StudentPassword,English,Chinese,ComputerSkills,Mon,Tue,Wed,Thu,Fri
2017151426,모지호,54,1,0,hkb8354,,,,,,,목,
2017107986,류동심,43,3,5,esn83916,,,,,,수,,
2017147118,강현웅,79,8,0,ney7965,TOEIC 915,HSK 6급,,,,,,금
2017109579,은화희,27,2,3,obb8210,,,,,,,,금
2017115650,김우효,84,6,4,hlu843,,HSK 5급,컴퓨터활용능력,,,수,,
2017118898,최나태,27,3,2,ayv8075!,,,컴퓨터활용능력,,화,,,
2017135242,조희규,63,7,5,sqt6414,,,,,,,,금
2017108845,진성시,24,6,3,anp3938,,,,,화,수,,
2017150666,위오택,26,4,1,btm5687!,,,,,,수,목,
2017133520,소고형,41,5,3,nia7367,,,,월,,,,
2017140015,공인나,85,5,5,avr7697,,,,,,,,금
2017168793,정무화,27,4,5,wgw2486,,,컴퓨터활용능력,월,,,,금
2017168218,설규치,69,4,0,ltu6628,TOEIC 980,,컴퓨터활용능력,,,,,금
2017137644,소잔묵,14,1,1,yzx4436,,,,월,,수,목,금
2017140335,공두현,28,2,5,ekp2439,,,,월,화,,목,금
2017135156,방정광,5,3,1,hdo6363,,,컴퓨터활용능력,월,화,,,금
2017122240,진환남,26,7,5,uls9783,,,,,,,목,금
2017102723,석경조,62,6,0,dzl3863!,TOEIC 965,,,,화,,목,
2017144158,송래온,87,5,4,iei2559,,,,,,수,목,
2017100111,구마여,65,1,2,bqm9087,,,컴퓨터활용능력,월,,수,,금
2017179615,길실승,83,2,1,acv9932,,,,,,수,,금
2017117956,원운승,92,5,4,ccp34427,,,,월,,수,,
2017179048,현근연,23,6,4,xbp574,,,,월,,수,,
2017155723,정제인,79,2,2,gns7184,,,,,화,,목,금
2017109196,권아혁,14,2,0,vqa9445!,,,,,,수,,금
2017143514,전위향,31,4,3,obw2192,,,,월,화,,,금
2017149068,방보원,85,7,1,xsx8886,,,,월,,,,
2017141175,인기시,34,5,5,rck760,,,,월,화,수,목,금
2017135540,오헌세,43,5,1,vbq530,TOEIC 900,,컴퓨터활용능력,,화,수,,금
2017168705,구섭문,61,7,4,bfu9056,,,,,,수,,금
2017177224,민정익,75,2,3,hkb8354,,,,,,수,,
2017142126,도옥울,77,7,2,esn83916,,,,월,,,,
2017141646,노옥설,94,5,1,ney7965,TOEIC 975,,,월,,,,금
2017152442,지흥진,85,4,0,obb8210,,,,월,,,,금
2017135724,나디명,42,5,1,hlu843,,,,월,화,,목,
2017151364,석광담,29,7,2,ayv8075!,,,,,화,,목,
2017174290,문배구,52,7,2,sqt6414,,,컴퓨터활용능력,,,,,금
2017117413,마나손,77,6,2,anp3938,,,,월,,,목,
2017110862,조송래,58,4,3,btm5687!,,HSK 5급,,월,,수,,금
2017135193,양바인,87,5,5,nia7367,,,,,,,,금
2017114078,정배달,99,4,2,avr7697,,,,,,,,금
2017177655,채희서,48,8,4,wgw2486,,,,월,,,,
2017164323,오여택,4,2,3,ltu6628,,,,,화,,,금
2017166722,주훈빛,1,1,3,yzx4436,,,,,,,,금
2017159541,윤신도,10,7,4,ekp2439,,HSK 6급,,월,,수,,금
2017103173,여곤근,41,6,4,hdo6363,TOEIC 875,HSK 5급,,,,,,금
2017151627,방담태,20,1,4,uls9783,TOEIC 905,,,월,화,수,목,
2017116606,신종화,93,7,3,dzl3863!,,,,월,,,,
2017151456,길학려,25,2,0,iei2559,,HSK 4급,,월,화,,,금
2017178359,손솔신,76,7,0,bqm9087,,,,,화,,,
2017157954,박숙치,94,6,5,acv9932,,,컴퓨터활용능력,,,수,,금
2017171279,전엄실,69,5,5,ccp34427,,,,,화,수,,금
2017131494,소기두,5,1,1,xbp574,,HSK 5급,,월,화,수,,
2017144372,현반탁,27,4,0,gns7184,TOEIC 895,,,,,,목,금
2017102168,소재위,16,2,1,vqa9445!,,,,월,,수,목,금
2017151685,진손별,24,1,2,vqa9445!,,,,,,,목,
2017107400,인서양,46,3,5,obw2192,,,,월,화,수,,
2017108649,서희래,63,3,2,xsx8886,TOEIC 950,,,,화,수,,금
2017171131,길단영,69,1,1,rck760,,,,,,,,금
2017167439,소호호,77,8,3,vbq530,,,컴퓨터활용능력,,,수,,금
2017163099,유식곤,14,2,0,bfu9056,TOEIC 440,,,월,화,,,금
2017100849,허휘승,4,1,1,bfu9056,,,,,화,수,목,금
2017128269,여대나,26,2,4,esn83916,,,,,화,수,,
2017148382,허언노,13,4,4,ney7965,,,,월,화,,목,
2017105663,차진세,58,2,0,obb8210,TOEIC 795,,,,,,,금
2017165674,김잔휘,69,2,2,hlu843,,HSK 5급,,월,,수,목,금
2017128394,금월부,72,6,1,ayv8075!,,,,,화,수,목,
2017113650,구자더,52,4,2,sqt6414,,,,,,,,금
2017134031,노빈담,18,8,0,anp3938,,HSK 6급,,,,,,금
2017125748,전성잔,42,8,5,btm5687!,,HSK 5급,컴퓨터활용능력,월,,수,목,
2017148967,장장별,33,2,3,nia7367,,,,,,,,금
2017140311,여관탐,21,7,5,avr7697,,,,월,화,수,목,
2017157825,신비신,69,6,1,wgw2486,,,,월,,수,,
2017114098,진건뜸,64,6,2,ltu6628,,,컴퓨터활용능력,,,수,,
2017106807,성호규,43,7,0,yzx4436,,,,,,수,,
2017146058,정을누,84,4,5,ekp2439,,HSK 6급,,,,,목,금
2017138983,고광묵,61,6,2,hdo6363,,HSK 5급,,,화,,목,
2017123751,모섭노,90,1,2,uls9783,,,,월,,,,
2017155405,길루기,64,4,5,dzl3863!,,,,,,수,,
2017133093,왕항대,69,8,2,iei2559,TOEIC 850,HSK 4급,,,,,목,금
2017153180,허달누,69,4,0,bqm9087,,,,,,,목,
2017133875,은마연,44,3,2,acv9932,,,,월,,,목,
2017173152,진혁관,17,3,1,ccp34427,,,,월,화,수,목,금
2017107387,도래지,77,5,0,xbp574,,HSK 5급,컴퓨터활용능력,월,,수,,금
2017160847,금루전,15,6,0,gns7184,,,,,,수,,
2017166694,차덕시,49,2,1,vqa9445!,,,,,,,목,
2017109711,공빈소,4,7,2,obw2192,,,,월,화,,목,금
2017170220,남월재,9,6,4,xsx8886,,,,,화,,,
2017167815,백호승,62,4,5,rck760,TOEIC 960,,,월,,수,,
2017145894,우후한,98,8,2,vbq530,,,,월,,,,
2017103495,소흔판,59,2,3,bfu9056,,,,,화,수,,
2017132186,서란재,92,7,1,hkb8354,,,,,화,수,,
2017163428,위혜탁,11,2,2,esn83916,TOEIC 970,,,,화,,,
2017118645,이배종,83,6,4,ney7965,,,컴퓨터활용능력,월,,수,,
2017137613,강택준,15,7,1,obb8210,,,컴퓨터활용능력,,화,수,,
2017101795,은엄삼,91,1,4,hlu843,,,,,,,,금
2017179262,방은명,29,1,1,ayv8075!,,HSK 5급,,,화,수,,
2017105047,한뜸만,9,8,5,sqt6414,,,,월,화,,,
2017177376,권윤홍,80,3,5,anp3938,,,,,,,,금
2017140222,노인혜,50,8,4,btm5687!,,HSK 6급,,,화,수,,
2017139127,정일고,59,7,1,nia7367,,,,,,,,금
2017132453,최섭순,71,3,2,avr7697,,,,,,,목,
2017179689,신로악,99,4,1,wgw2486,,,컴퓨터활용능력,월,화,수,,금
2017177831,인박심,14,4,2,ltu6628,,,,월,,,,
2017134729,인린치,81,4,5,yzx4436,,,,,화,,목,
2017140248,하단시,14,2,0,ekp2439,TOEIC 880,,,월,,,목,금
2017174304,원운직,48,5,4,hdo6363,TOEIC 950,,,,,,목,금
2017161713,서민부,85,1,2,uls9783,,,컴퓨터활용능력,,화,,,금
2017151810,어고란,17,3,4,dzl3863!,,HSK 5급,컴퓨터활용능력,월,,수,목,
2017170251,공해별,33,5,2,iei2559,,,,월,,수,목,
2017133009,주일우,70,4,2,bqm9087,,,,,,수,목,
2017165280,이동운,69,3,5,acv9932,,,,월,,,,금
2017103103,여효지,49,6,0,ccp34427,,,,월,,,,
2017130411,구희곤,64,6,0,xbp574,TOEIC 965,,,월,화,,,금
2017136255,구재휘,43,6,5,gns7184,,HSK 6급,컴퓨터활용능력,,,,,금
2017145476,이옥하,92,1,3,vqa9445!,,HSK 5급,컴퓨터활용능력,월,화,수,목,금
2017138227,양효부,59,4,1,obw2192,,,,월,,,,금
2017136013,서효빛,39,3,4,xsx8886,TOEIC 935,,,월,,,목,금
2017153877,오희안,30,6,0,rck760,,HSK 4급,컴퓨터활용능력,월,,수,목,금
2017110979,여나누,10,6,0,vbq530,,,,,,,목,
2017143636,남남일,58,1,5,bfu9056,,,,,화,수,,
2017145093,왕아상,75,3,2,hkb8354,,,,,화,,목,금
2017153410,민새선,49,8,0,esn83916,,HSK 5급,컴퓨터활용능력,,,,,금
2017159395,금원란,79,4,1,ney7965,,,,,,,목,
2017123091,모후악,89,8,0,obb8210,,,,,,,,금
2017135894,노길강,41,8,5,hlu843,,,,,화,,목,금
2017143520,인선예,58,7,5,ayv8075!,,,,,,수,,금
2017123874,정반나,10,1,3,sqt6414,TOEIC 980,,,,화,수,,
2017135181,정홍한,23,1,0,anp3938,TOEIC 780,,,,화,,,
2017168344,남담현,89,4,0,btm5687!,,,,월,화,,목,
2017172353,선흥랑,96,1,1,nia7367,,,,,화,,,
2017103185,채태더,33,5,5,avr7697,,,컴퓨터활용능력,월,,,,
2017177421,인치별,38,8,4,wgw2486,TOEIC 965,,,월,화,수,,금
2017161898,오경향,87,2,1,ltu6628,,,,월,화,,목,금
2017142629,소삼홍,50,3,0,yzx4436,,,,월,,수,,금
2017121032,조보규,79,6,0,ekp2439,,HSK 5급,,,,수,,금
2017133227,성선제,48,4,1,hdo6363,,,,,,,목,
2017174225,고더해,94,1,2,uls9783,,,,,,,목,
2017167012,어란한,44,8,2,dzl3863!,,HSK 6급,,,화,,,
2017172342,위범형,83,8,2,iei2559,,HSK 5급,컴퓨터활용능력,,,,,금
2017115540,채제디,87,6,0,bqm9087,,,,,,수,,금
2017168624,진강민,63,4,0,acv9932,,,,,,,,금
2017124713,하후손,3,3,1,ccp34427,,,,,,,목,금
2017103253,채타만,34,8,3,xbp574,TOEIC 900,,,,,,목,
2017155497,도묵손,34,5,2,gns7184,,,,,,,,금
2017170552,장묵장,95,6,2,vqa9445!,,HSK 6급,,,,수,,
2017120513,전향요,25,5,3,obw2192,,HSK 5급,,월,,수,목,
2017122887,정람효,69,1,2,xsx8886,TOEIC 950,,,월,화,,목,
2017143387,조희대,95,3,0,rck760,,,,월,,수,목,금
2017176313,성란황,85,8,2,vbq530,TOEIC 625,HSK 4급,,월,화,수,목,금
2017114075,손라의,60,3,1,bfu9056,,,,,,수,,금
2017172871,차애삼,79,2,3,hkb8354,,,,월,,수,,
2017129495,하흔탐,39,5,0,esn83916,,,,,,,,금
2017132029,엄별제,61,8,1,ney7965,,HSK 5급,컴퓨터활용능력,,,,,금
2017126316,심두동,88,7,4,obb8210,,,,,화,수,,금
2017100757,민황희,17,2,5,hlu843,,,,,,수,,금
2017175552,마향훈,30,5,4,ayv8075!,,,,월,화,,목,금
2017171007,정안오,74,4,2,sqt6414,,,,,,,,금
2017149781,주희형,3,3,5,anp3938,,,,,화,,,
2017161655,어삼타,62,2,1,btm5687!,,,,,,,,금
2017175597,성열온,22,3,3,nia7367,TOEIC 875,,,,,,목,금
2017129212,김설택,91,3,4,avr7697,TOEIC 905,,,,,수,,
2017144945,허새휘,8,6,5,wgw2486,,,컴퓨터활용능력,월,,,,
2017148357,마뜸헌,47,8,5,ltu6628,,,,,화,,,
2017171297,임흥예,16,3,2,yzx4436,,,,,화,,,
2017171162,민복보,11,5,2,ekp2439,,,,월,,,목,
2017173326,정화비,48,6,0,hdo6363,,HSK 5급,,,화,,목,
2017103296,채백나,65,8,5,uls9783,,,,월,화,수,,금
2017152896,권솔수,72,4,5,dzl3863!,TOEIC 845,,,월,화,,,
2017139262,명무안,23,4,1,iei2559,,HSK 6급,,,,,,금
2017117006,설애유,54,3,3,bqm9087,,,,,화,,,
2017176236,채면익,13,6,5,acv9932,,HSK 5급,,월,,수,,
2017155456,신예조,28,4,2,ccp34427,TOEIC 950,,컴퓨터활용능력,월,,수,,
2017101103,공인백,44,7,5,xbp574,,,,월,화,,목,
2017152296,우나위,95,5,4,gns7184,,,,월,화,,,
2017177384,송나환,17,3,0,vqa9445!,,,,월,,수,목,금
2017149487,조탐관,9,7,0,obw2192,TOEIC 940,HSK 5급,컴퓨터활용능력,,,,목,
2017107378,천악설,55,3,0,xsx8886,,,,월,,,목,
2017135650,송강제,74,2,5,rck760,,,,월,화,,,
2017132733,조아규,78,5,5,vbq530,,,,,화,,,
2017153987,강악솜,32,8,0,bfu9056,TOEIC 820,,,월,화,,,
2017131050,오더공,34,5,0,hkb8354,,,,월,화,수,,금
2017158925,은단사,65,8,4,esn83916,,HSK 6급,,,,수,,금
2017103553,마다광,54,6,0,ney7965,,HSK 5급,,,,수,,금
2017113209,정명흥,98,8,4,obb8210,,,,,,,,금
2017165749,진누택,99,1,3,hlu843,TOEIC 875,,,월,화,,목,
2017107456,진명춘,88,2,4,ayv8075!,,HSK 4급,컴퓨터활용능력,,,,,금
2017173907,소광자,96,2,0,sqt6414,,,,,,수,목,
2017107850,송관예,90,2,1,anp3938,,,,월,화,,,금
2017157365,안탁루,55,7,2,btm5687!,,,,,화,,,금
2017172900,마사고,35,5,1,nia7367,,HSK 5급,,월,,수,목,
2017168251,모훈우,34,8,3,avr7697,,,,월,,수,목,
2017161057,손만담,18,5,3,wgw2486,,,,월,,,목,
2017179482,오훈고,59,5,3,ltu6628,,,,,화,,목,금
2017121747,배효래,52,3,5,yzx4436,,,,,,수,목,
2017136212,진신라,3,4,3,ekp2439,,,,월,,,목,
2017117799,방반진,74,8,2,hdo6363,,,컴퓨터활용능력,월,화,수,,금
2017166823,반도위,95,3,2,uls9783,,,컴퓨터활용능력,월,,,목,
2017103183,황더려,65,1,0,dzl3863!,,,,월,,수,,
2017166667,하호빈,25,5,4,iei2559,,,,월,화,,,
2017162574,왕단관,70,6,5,bqm9087,,,,,화,수,,금
2017165780,구산여,83,6,1,acv9932,,,,,,,,금
2017108836,심누치,50,1,0,ccp34427,,,,월,,,목,금
2017103180,이을담,51,3,5,xbp574,,HSK 5급,,월,,,,
2017176410,남소공,31,6,1,gns7184,TOEIC 660,,,,,,목,
2017108283,설제현,86,6,3,vqa9445!,,,컴퓨터활용능력,월,,수,,
2017154970,구솜로,75,5,4,obw2192,,HSK 6급,,월,,수,,
2017117013,심울형,91,6,3,xsx8886,,HSK 5급,,월,화,수,,
2017179906,은석부,54,8,5,rck760,TOEIC 970,,,,화,,,
2017134048,석옥주,2,7,3,vbq530,,,,월,,수,목,
2017161382,맹준아,16,4,3,bfu9056,,,컴퓨터활용능력,월,,,,금
2017155775,방래송,15,2,4,hkb8354,,,컴퓨터활용능력,,,,,금
2017111567,마언원,55,1,2,esn83916,,,,,,,,금
2017100052,심마월,2,4,1,ney7965,,HSK 6급,,월,화,,목,
2017110578,전헌솜,55,6,1,obb8210,,HSK 5급,,,화,,,금
2017151206,양만하,44,2,2,hlu843,,,,월,,수,,
2017176597,양장홍,87,7,0,ayv8075!,,,,월,화,수,목,
2017108619,남사늘,10,4,5,sqt6414,,HSK 4급,컴퓨터활용능력,월,화,수,목,
2017114733,인훈치,72,6,3,anp3938,,,컴퓨터활용능력,월,화,,목,
2017120473,유호지,92,4,4,btm5687!,,,,,화,수,,
2017105227,백채창,15,4,0,nia7367,,,,월,,수,,금
2017133021,우수흔,19,7,3,avr7697,TOEIC 875,HSK 5급,컴퓨터활용능력,월,화,수,목,
2017119052,박배준,21,1,5,wgw2486,TOEIC 955,,,,화,,,
2017110554,지상미,63,7,5,ltu6628,,,,월,,,목,
2017158284,방휴손,19,8,3,yzx4436,,,,월,화,,목,
2017157855,조심세,80,5,3,ekp2439,,,컴퓨터활용능력,월,,수,,
2017168969,유실재,99,3,4,hdo6363,,,,,,수,목,
2017118576,임두희,4,7,5,uls9783,,,,월,화,수,,
2017177868,추정뜸,92,1,2,dzl3863!,,,,월,화,,,
2017156578,조수상,1,2,3,iei2559,TOEIC 990,,,월,화,,,금
2017151649,석빛항,17,2,0,bqm9087,,,,,,,,금
2017158453,기이찬,96,1,5,acv9932,,,,월,,,목,
2017114686,양도중,54,6,1,ccp34427,,,,,화,,,금
2017113622,정민주,67,3,5,xbp574,TOEIC 915,,,,,수,목,
2017161888,강하안,6,1,3,gns7184,,HSK 5급,컴퓨터활용능력,,,,,금
2017152163,여훈배,43,4,4,vqa9445!,,,,,화,수,,
2017161454,표악람,5,8,2,obw2192,,,,,,,,금
2017176413,위택찬,73,8,1,xsx8886,,HSK 6급,,월,,,,금
2017162764,조보공,52,2,3,rck760,,,,월,,,목,
2017112897,양식인,43,3,4,vbq530,,,,월,화,,,
2017122186,장나희,41,3,3,bfu9056,,,,,,,목,
2017113922,민린조,25,4,2,hkb8354,,,,,화,,,금
2017119211,진후동,42,3,2,esn83916,,,컴퓨터활용능력,,,수,,
2017100993,박요새,38,5,2,ney7965,TOEIC 980,,,월,화,수,,
2017150090,노성흔,87,3,2,obb8210,,,,월,,수,,
2017160012,우채상,81,8,3,hlu843,,,,월,화,수,,
2017148437,왕엄언,59,4,3,ayv8075!,,HSK 5급,,,,,,금
2017146326,신준식,37,2,1,sqt6414,,,,,화,수,,
2017124760,금선늘,57,7,4,anp3938,TOEIC 965,,,월,,,목,
2017147506,정훈태,38,7,2,btm5687!,,,,월,,수,,금
2017110263,황랑모,31,4,5,nia7367,,,,월,,,목,금
2017155297,반개한,43,1,5,avr7697,,,,,,수,,금
2017154877,최전제,91,1,1,wgw2486,,HSK 6급,,월,,수,,
2017167235,민자서,4,6,4,ltu6628,,HSK 5급,,,화,수,,금
2017175351,민악솔,63,5,0,yzx4436,,,,,,,목,
2017157338,송삼언,30,4,2,ekp2439,,,,,화,,,
2017139940,천비혁,89,2,4,hdo6363,,HSK 4급,컴퓨터활용능력,월,,,목,
2017165669,명영담,54,2,1,uls9783,,,,,,수,목,금
2017179142,신욱안,60,2,0,dzl3863!,,,,,,,,금
2017131373,금화운,70,6,0,iei2559,TOEIC 900,,,월,,,,
2017164365,박권후,11,8,3,bqm9087,,HSK 5급,,,화,,목,금
2017135617,성랑조,23,1,2,acv9932,,,,월,,,,
2017172736,왕월후,6,2,4,ccp34427,,,,,,,,금
2017173793,원오성,90,5,1,xbp574,TOEIC 975,,,월,,,목,금
2017130781,진송더,65,1,0,gns7184,,,,,화,수,,금
2017147310,맹고송,34,3,3,vqa9445!,,,컴퓨터활용능력,,화,수,목,금
2017144745,우루잔,20,1,2,obw2192,,,,월,,수,목,금
2017109777,손범흥,9,6,0,xsx8886,,,,월,,,목,
2017105338,전도소,71,3,2,rck760,,,,,,,목,
2017148766,오송운,47,8,2,vbq530,,,,,화,,목,
2017128326,원해윤,35,7,5,bfu9056,,,,월,,수,,
2017119783,기홍제,64,7,2,hkb8354,TOEIC 970,,,,,,목,
2017174194,신채탐,30,6,4,esn83916,,,,,,,,금
2017163737,명원희,20,1,3,ney7965,,HSK 5급,,,,수,목,금
2017107527,어배더,74,3,1,obb8210,,,,,화,수,,
2017168291,손무문,86,3,2,hlu843,,,컴퓨터활용능력,월,화,수,,
2017153911,심혜흥,86,8,3,ayv8075!,TOEIC 875,HSK 6급,,월,,수,,금
2017161334,강장가,30,3,4,sqt6414,TOEIC 905,HSK 5급,,월,화,수,,금
2017155387,박열열,77,6,1,anp3938,,,,,,,,금
2017165678,송탁이,31,5,1,btm5687!,,,컴퓨터활용능력,월,화,,,금
2017158294,신람박,41,7,5,nia7367,,,,월,,,목,
2017139910,양다운,36,2,3,avr7697,,,,,화,수,목,
2017168199,강설달,69,7,4,wgw2486,,,,,,수,,금
2017128082,구열빈,38,1,1,ltu6628,,HSK 6급,,,,수,,
2017171070,노창소,52,3,1,yzx4436,TOEIC 895,HSK 5급,,월,화,,목,
2017152325,선탐슬,57,7,1,ekp2439,,,,,화,수,,금
2017166187,윤욱박,89,8,3,hdo6363,,,,,화,,,금
2017168002,반직정,35,4,3,uls9783,,HSK 4급,,,화,수,목,금
2017167342,임항담,13,6,3,dzl3863!,TOEIC 950,,,,화,수,,
2017134695,송누조,12,1,1,iei2559,,,컴퓨터활용능력,,,,목,금
2017108861,전솔빛,81,3,5,bqm9087,,,,,,,,금
2017105783,정동디,47,6,1,acv9932,TOEIC 440,HSK 5급,,,화,,목,
2017155879,길부도,21,8,1,ccp34427,,,,,,,목,금
2017145917,석연회,15,8,5,xbp574,,,,월,화,수,목,
2017167511,고실권,95,2,2,gns7184,,,,월,,,,금
2017157978,배주단,16,6,5,vqa9445!,TOEIC 795,,,월,화,수,,금
2017130111,송덕항,33,8,5,obw2192,,,,월,,수,,
2017108018,유혁인,5,5,5,xsx8886,,,,월,화,수,,금
2017131597,우용강,70,5,1,rck760,,,,,,수,목,금
2017136311,방달찬,42,1,5,vbq530,,,컴퓨터활용능력,월,,수,목,
2017147010,안지산,88,4,0,bfu9056,,,컴퓨터활용능력,,,,,금
2017134908,구창전,64,4,1,hkb8354,,,,월,화,수,목,
2017146777,우보요,68,1,1,esn83916,,,,,화,수,목,
2017164511,길희강,71,5,1,ney7965,,,,월,화,,,
2017171467,표삼악,79,8,2,obb8210,,HSK 5급,,월,화,수,목,
2017111648,황바순,56,4,4,hlu843,,,,,,수,목,
2017115250,신월해,83,4,0,ayv8075!,,,,,,,,금
2017108736,유휘경,1,4,1,sqt6414,,HSK 6급,,,화,수,,금
2017139250,구혁섭,9,4,5,anp3938,,,컴퓨터활용능력,,화,,,
2017105266,반백준,46,7,3,btm5687!,,HSK 5급,,,,,,금
2017167568,남중월,16,2,1,nia7367,TOEIC 850,,,,화,수,,
2017114251,주바장,79,5,4,avr7697,,,,,,,,금
2017133431,임탐길,63,4,3,wgw2486,,,,,,,목,
2017149796,위나조,95,6,1,ltu6628,,,컴퓨터활용능력,,화,수,목,금
2017107265,금루흥,7,3,2,yzx4436,,,,,화,,,
2017147552,진형늘,61,2,0,ekp2439,,HSK 5급,,월,화,,,금
2017122729,한슬인,58,4,0,hdo6363,,,,월,화,,,
2017105153,모양안,39,2,1,uls9783,,,,,화,,,금
2017146209,송재흥,56,7,1,dzl3863!,,,컴퓨터활용능력,,,수,,
2017120194,석재직,19,5,1,iei2559,TOEIC 960,,,월,화,수,목,금
2017134377,공남서,89,3,2,bqm9087,,,,,화,수,목,
2017173992,차도지,93,2,5,acv9932,,HSK 6급,,,화,,,
2017148596,장보두,95,8,3,ccp34427,,HSK 5급,,,화,수,,
2017167814,설랑남,69,5,3,xbp574,TOEIC 970,,,,,,목,금
2017151594,유슬순,78,1,3,gns7184,,,컴퓨터활용능력,월,,수,목,
2017108929,주장용,38,6,1,vqa9445!,,HSK 4급,컴퓨터활용능력,월,,,,금
2017109324,손근유,90,5,3,obw2192,,,,,,수,목,
2017108266,안형설,61,4,4,xsx8886,,,,,,수,목,금
2017164705,명솔빈,11,1,5,rck760,,,컴퓨터활용능력,월,,,,
2017179675,천인묵,11,4,1,vbq530,,HSK 5급,,,화,,,
2017179190,기용준,89,6,4,bfu9056,,,,월,화,수,,금
2017131565,천희택,23,1,2,hkb8354,,,,,,,,금
2017129783,조타채,70,3,2,esn83916,,,컴퓨터활용능력,월,,수,,금
2017116968,남세미,15,5,3,ney7965,,,,월,,수,,
2017123105,최노애,86,1,5,obb8210,,,,월,화,,,
2017151971,채두혜,15,2,1,hlu843,,,,,화,수,목,금
2017167867,정욱승,35,4,5,ayv8075!,TOEIC 880,,,월,,,,
2017177457,안람나,10,7,1,sqt6414,TOEIC 950,,,,화,,목,
2017100441,문린이,77,1,4,anp3938,,,,,,,,금
2017137018,최무경,98,8,1,btm5687!,,,,,화,수,목,금
2017138064,금바탐,82,7,3,nia7367,,,,월,,,,
2017111591,방만태,55,1,5,avr7697,,,컴퓨터활용능력,월,,,목,
2017171678,전섭미,72,6,5,wgw2486,,HSK 5급,,,화,,,
2017125713,추순헌,77,5,5,ltu6628,,,,,화,수,,
2017106535,현람화,97,5,0,yzx4436,TOEIC 965,,,월,,수,,금
2017122425,류손흔,94,2,3,ekp2439,,HSK 6급,,월,,,,금
2017138049,채순람,95,7,4,hdo6363,,HSK 5급,,,,수,목,
2017120077,방웅면,36,2,4,uls9783,,,,,,수,목,금
2017150518,모석언,42,1,5,dzl3863!,TOEIC 935,,,월,,,,
2017147247,석아빈,38,1,1,iei2559,,,컴퓨터활용능력,,,,,금
2017127007,황누빈,43,8,0,bqm9087,,,,,,,,금
2017118196,강누판,8,2,0,acv9932,,,,월,화,수,,금
2017161626,맹범삼,4,8,1,ccp34427,,HSK 6급,,,,,목,
2017156694,황화순,22,5,1,xbp574,,HSK 5급,,,,수,,금
2017135953,한백슬,80,2,2,gns7184,,,,,,,,금
2017125634,어안기,74,3,3,vqa9445!,,,,월,,수,,
2017120012,주소단,63,8,2,obw2192,,HSK 4급,,,화,,,
2017163071,진길희,54,4,0,xsx8886,,,,,,수,,금
2017125639,명화순,87,2,0,rck760,TOEIC 980,,,,화,,,
2017101013,김이은,74,4,2,vbq530,TOEIC 780,,,월,,,목,
2017126540,길곤웅,41,8,1,bfu9056,,HSK 5급,,월,,수,,금
2017115641,주보란,23,2,0,hkb8354,,,,월,화,,목,
2017163700,주마항,92,7,0,esn83916,,,,월,,,,
2017136844,전리권,62,5,0,ney7965,TOEIC 965,,컴퓨터활용능력,,,,,금
2017166514,진향빛,27,1,2,obb8210,,,,월,,수,,금
2017178951,공소화,6,1,1,hlu843,,,,월,,수,,금
2017151762,강타오,22,7,2,ayv8075!,,,,월,화,수,,
2017129253,남형학,6,8,1,sqt6414,,,,월,화,,목,금
2017174210,명바덕,5,1,1,anp3938,,,,,,,목,
2017161857,구실식,91,4,5,btm5687!,,,,,,수,,금
2017127191,엄재탁,82,5,3,nia7367,,,,,,,목,
2017120625,고탁관,55,8,0,avr7697,,,,,,수,,금
2017114885,유더춘,49,7,5,wgw2486,,,컴퓨터활용능력,,,수,,
2017157139,장장박,40,4,0,ltu6628,,HSK 5급,,,,,목,
2017140920,주모자,92,2,4,yzx4436,TOEIC 900,,,월,,,,
2017156018,소단운,63,8,3,ekp2439,,,,월,,,,
2017141736,도라직,29,4,5,hdo6363,,HSK 6급,,월,,,,
2017163596,주호영,37,3,4,uls9783,,,,월,,,목,금
2017128597,서백흥,52,3,5,dzl3863!,TOEIC 950,,,,,수,,금
2017124575,천노은,25,2,1,iei2559,,,,월,화,,,
2017151777,진비종,35,1,1,bqm9087,,,,월,화,,,금
2017102533,문대신,90,2,5,acv9932,,,,월,화,,,
2017100462,구화탁,91,6,1,ccp34427,,,컴퓨터활용능력,월,화,,목,금
2017136993,도종루,72,2,2,xbp574,,,,월,,,목,
2017106719,차두판,63,7,1,gns7184,,,,월,,,목,금
2017117979,박한백,92,5,5,vqa9445!,,HSK 5급,,,화,수,,
2017152854,엄나한,46,2,1,obw2192,,,컴퓨터활용능력,월,,,목,금
2017152316,여애소,11,3,0,xsx8886,,,,,,수,,
2017119735,노여지,47,8,3,rck760,,,,,화,수,,금
2017101375,어학숙,96,7,3,vbq530,,,,,,,,금
2017122993,정완효,93,7,3,bfu9056,,,,월,,수,목,
2017119415,심흔엄,69,8,2,hkb8354,TOEIC 875,HSK 6급,,,,수,목,
2017155999,기면범,43,4,3,esn83916,TOEIC 905,HSK 5급,,월,화,,목,금
2017136117,신부위,30,6,3,ney7965,,,,월,,수,목,금
2017177546,유솜택,78,4,2,obb8210,,,,,,,,금
2017158091,도동우,83,7,3,hlu843,,HSK 4급,,,,,,금
2017104525,금회뜸,50,1,0,ayv8075!,,,컴퓨터활용능력,월,,,,
2017148264,주악제,21,8,1,sqt6414,,,,월,,수,목,금
2017143146,모찬비,83,3,3,anp3938,,,,월,,,목,금
